Date,Latitude,Longitude
12/09/2022 19:35:43,44.024356,-81.461885
12/09/2022 19:35:46,44.024063,-81.461186
12/09/2022 19:35:49,44.023777,-81.460481
12/09/2022 19:35:52,44.02348,-81.45976
12/09/2022 19:35:55,44.023181,-81.459027
12/09/2022 19:35:58,44.022871,-81.458279
12/09/2022 19:36:01,44.022565,-81.457528
12/09/2022 19:36:04,44.02226,-81.456796
12/09/2022 19:36:07,44.02195,-81.45606
12/09/2022 19:36:10,44.021633,-81.455303
12/09/2022 19:36:13,44.021415,-81.454786
12/09/2022 19:36:16,44.020978,-81.453731
12/09/2022 19:36:19,44.02065,-81.452938
12/09/2022 19:36:22,44.020317,-81.452125
12/09/2022 19:36:25,44.019985,-81.451303
12/09/2022 19:36:28,44.019658,-81.450502
